player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Dwight Howard,howardw01,2022,195,91,-1.064476792267834,3.701690626171372,2.637213833903538,2.222928361865049,.7034694402765688,2.926397802141618,-.8421063794877065,3.434735454618904,2.592629075131198,.2484382965236472,.2484382965236472,0,-.4105503397338707,1.155003644122058,.7444533043881872,.1600479400374307
Markus Howard,howarma02,2022,19,9,-1.225632449501279,10.3756460042213,9.150013554720015,2.424372779740875,25.5257284163396,27.95010119608047,-.973458115463347,11.67700327426132,10.70354515879797,.064821374911857,.064821374911857,0,.790720232598859,8.706436375566676,9.497156608165536,5.022734214955902
Kevin Huerter,huertke01,2022,261,122,-4.555648068944353,-5.431954698595993,-9.987602767540345,3.408707125189726,8.930973024174207,12.33968014936393,-4.070459615901493,-4.475522780980547,-8.545982396882039,-.3600161793782991,-.3600161793782991,0,-4.340541340618947,-5.898527615799168,-10.23906895641812,-.2121703425614568
Elijah Hughes,hugheel01,2022,18,8,-1.626419222484877,10.44788309990771,8.821463877422833,-30.26450959543071,4.686400404082908,-25.57810919134781,-3.884455698645193,10.13472805118001,6.25027235253482,.0365838835168641,.0365838835168641,0,-.5401014008904959,4.434627493528591,3.894526092638095,-.4205437362139424
De'Andre Hunter,huntede01,2022,349,169,-4.002375627273004,.9081941977834711,-3.094181429489533,-.8743688807428086,2.634811928597073,1.760443047854264,-3.867334725170255,1.059662388503741,-2.807672336666514,-.0049112051414172,-.0049112051414172,0,-3.767260298986908,.3970036019728452,-3.370256697014063,-1.260548256286606
Chandler Hutchison,hutchch01,2022,14,6,-18.38563102450371,-7.95976325090664,-26.34539427541035,2.895427899150562,26.30748731546629,29.20291521461685,-17.15459672997996,-5.405029083628999,-22.55962581360896,-.0622411167162478,-.0622411167162478,0,-16.3028969214075,-8.156188192671619,-24.45908511407912,2.688064676829367
Bones Hyland,hylanbo01,2022,106,53,3.703040004873474,-1.081642537771793,2.621397467101681,.9556236391148923,6.331888804308537,7.28751244342343,3.595355534847078,-.5866173439093051,3.008738190937773,.1538584096938341,.1538584096938341,0,3.990412870103945,2.498714893676338,6.489127763780283,-1.217857173727097
Andre Iguodala,iguodan01,2022,229,109,-1.631371522684168,9.113701054137438,7.482329531453271,-3.772716915508225,13.93376312626651,10.16104621075828,-1.739346598934436,9.624922203244664,7.885575604310228,.5786857872693566,.5786857872693566,0,-3.27646575385183,6.068245887164228,2.791780133312397,-2.201115353693228
Joe Ingles,inglejo01,2022,349,166,2.733067582449382,-2.977621393255196,-.2445538108058143,-1.977652890161011,6.863685023505379,4.886032133344368,2.388518505713299,-2.273799122791824,.1147193829214745,.2394345333486125,.2394345333486125,0,2.654944740416632,-4.216105307101549,-1.561160566684917,-1.338649330291716
Brandon Ingram,ingrabr01,2022,468,222,-1.067870598138164,-3.795116759806227,-4.862987357944391,-3.661861648754658,-.1904612955757433,-3.852322944330401,-1.239464441743045,-3.620014762639139,-4.859479204382184,-.2393551766289341,-.2393551766289341,0,.6906315697303187,-2.782680949227025,-2.092049379496707,.1817791363407028
Frank Jackson,jacksfr01,2022,300,139,-7.151514093547659,-3.434949874063697,-10.58646396761136,-9.564601123551135,3.024113335261405,-6.54048778828973,-7.449284604092046,-3.022808790911813,-10.47209339500386,-.553523528034265,-.553523528034265,0,-6.238679231812197,-3.266726483277001,-9.505405715089198,1.095763747236556
Isaiah Jackson,jacksis01,2022,21,11,1.850206401609131,3.280255040107748,5.130461441716879,-.5442141135448673,-1.18476138485552,-1.728975498400387,1.688520953912027,3.413886168788151,5.102407122700178,.0438874050543086,.0438874050543086,0,5.544657585393776,11.14575728299702,16.69041486839079,-.420487090380892
Jaren Jackson Jr.,jacksja02,2022,394,182,-3.664379149865255,-1.95484132234197,-5.619220472207225,12.75395709985583,3.851243059861253,16.60520015971709,-2.487152657383136,-1.535250896931641,-4.022403554314776,-.1191913306746155,-.1191913306746155,0,4.189893922572769,-.4236618085322451,3.766232114040523,.8972843597025476
Josh Jackson,jacksjo02,2022,324,156,-.9298883482424486,-3.107783667369201,-4.037672015611649,7.329865835254187,-9.347036249999805,-2.017170414745619,-.2831059324557334,-3.621125403847918,-3.904231336303651,-.093087147040379,-.093087147040379,0,-1.277658773525163,-3.422818103532691,-4.700476877057854,1.353610759700026
Reggie Jackson,jacksre01,2022,444,209,-3.318231777975825,-3.945577357949889,-7.263809135925714,3.117595900603792,-.1346148118775421,2.98298108872625,-2.891990556377356,-3.775587625187116,-6.667578181564471,-.4125709891840266,-.4125709891840266,0,-3.85793762725701,-1.424625058412051,-5.282562685669061,-1.260338493900402
LeBron James,jamesle01,2022,477,222,3.68493581727611,.7639537780019945,4.448889595278104,6.945317267303367,-2.025442746903393,4.919874520399974,4.000251028473839,.6247080302018552,4.624959058675694,.835535687172574,.835535687172574,0,5.195016744606994,-.313437662119221,4.881579082487773,.0262699043221409
DeJon Jarreau,jarrede01,2022,2,1,-.1439481700843293,3.2239032056053,3.079955035520971,58.93857495784,3.077601518718236,62.01617647655824,4.168368291076966,3.065141648538275,7.233509939615241,.0050576229408669,.0050576229408669,0,1.423470766406897,-2.499388605134482,-1.075917838727585,-.7193823037800655
Ty Jerome,jeromty01,2022,121,54,-5.172892546755751,5.664367546001879,.4914749992461278,-1.96805869387272,21.9951366788564,20.02707798498368,-5.020950196858808,7.026036777236738,2.00508658037793,.1314267455560328,.1314267455560328,0,-.9267209436765226,4.504562005791831,3.577841062115308,.3268817466114675
Isaiah Joe,joeis01,2022,104,49,-4.337699804748391,.397300750099863,-3.940399054648528,-6.644032631136728,8.042320077331571,1.398287446194843,-4.619010850311012,.9839288117056137,-3.635082038605399,-.0220105413834429,-.0220105413834429,0,-4.095710799409611,-2.15721081488609,-6.252921614295701,-.5356717734721934
Alize Johnson,johnsal02,2022,99,49,-.1305708684597147,-6.274467690648243,-6.405038559107957,-3.02607452964165,-13.16258977439323,-16.18866430403488,-.3458357796088711,-6.964127669316606,-7.309963448925476,-.1110697622473562,-.1110697622473562,0,-2.426044511233471,-4.866085398450053,-7.292129909683523,-2.61728971603594
Cameron Johnson,johnsca02,2022,269,126,-2.897356881313872,-1.375492525231451,-4.272849406545324,-9.82633279794937,-2.526463993810828,-12.3527967917602,-3.458667127274401,-1.481194889598196,-4.939862016872596,-.1389444244637206,-.1389444244637206,0,-4.077847952471074,-3.020336732537763,-7.098184685008837,-1.325402137996644
David Johnson,johnsda08,2022,1,0,-12.8111078221477,-6.685850747915827,-19.49695857006353,-82.57128317704601,-137.4185608148201,-219.9898439918661,-18.23832853914805,-16.71113723038043,-34.94946576952847,0,0,0,-17.74365760856489,-10.61443929692785,-28.35809690549274,-7.622148496850489
James Johnson,johnsja01,2022,115,56,-6.772701231336761,.6309024328266584,-6.141798798510102,5.066652828304021,7.899019595735839,12.96567242403986,-6.013227509773784,1.214254005892193,-4.798973503881591,-.058457347663101,-.058457347663101,0,-6.587617654364069,2.418921816508141,-4.168695837855927,-.1466892898029596
Jalen Johnson,johnsja05,2022,28,12,6.45319352758484,-8.874219566032245,-2.421026038447405,-8.162928561711468,-21.06994486447665,-29.23287342618812,5.489228572280973,-9.967178457205218,-4.477949884924246,-.0106784848960835,-.0106784848960835,0,8.141796771091634,-11.16046147897648,-3.018664707884849,.9561944519601701
Keldon Johnson,johnske04,2022,433,200,-.055917616777469,-1.425831327294831,-1.4817489440723,-5.103088300511271,-9.081244531392565,-14.18433283190383,-.4567112167989088,-2.03228142776736,-2.488992644566269,.0267589058347855,.0267589058347855,0,-1.110058107348276,-.9223904728755923,-2.032448580223869,.4809306012788362
Nikola Jokic,jokicni01,2022,446,213,7.55811271843542,6.047123801960427,13.60523652039585,8.191984303347859,10.05690709799439,18.24889140134226,7.782031795284658,6.448868183174445,14.2308999784591,1.856280411040962,1.856280411040962,0,7.43584695592896,8.143559500602102,15.57940645653106,.6030222885881613
Derrick Jones Jr.,jonesde02,2022,92,43,3.660584402838105,7.4481868483475,11.1087712511856,18.03378473203644,6.376703124094872,24.41048785613131,4.835956565839781,7.5130398569654,12.34899642280518,.3276591850433887,.3276591850433887,0,5.305963220294317,4.159923544217219,9.465886764511536,-1.104728322931533
Herbert Jones,joneshe01,2022,412,195,-2.333410037007723,1.792881427984053,-.5405286090236701,10.61398732475344,6.749579796752249,17.36356712150569,-1.426586645667864,2.247670014297592,.8210833686297284,.3560304619087679,.3560304619087679,0,-1.363403429500105,3.436337604123526,2.072934174623422,.2142067783458698
Kai Jones,joneska01,2022,5,2,-44.51371198158771,-14.13801709096029,-58.65172907254801,-64.55120634099768,2.415980159562213,-62.13522618143547,-47.05487275530997,-13.23579259325248,-60.29066534856246,-.0674576116272229,-.0674576116272229,0,-33.22703019310603,-27.0326843147536,-60.25971450785962,15.17184738438839
Tre Jones,jonestr01,2022,93,45,.9723447647573563,-1.007696382456551,-.0353516176991951,-1.700932815311997,.756291991234558,-.9446408240774389,.8112375931125019,-.9180499384149232,-.1068123453024213,.0591545786285071,.0591545786285071,0,-2.134093391980207,-2.508670863278292,-4.642764255258499,-2.569402078944194
Tyus Jones,jonesty01,2022,238,113,7.831727140030347,-.3644172983474199,7.467309841682927,.669711828205471,4.826484248240927,5.496196076446398,7.374081969787687,.015621874284515,7.389703844072202,.5716179517728229,.5716179517728229,0,9.339398874194522,-.5173523149495867,8.822046559244935,-2.259210485184779
DeAndre Jordan,jordade01,2022,258,114,-.7976641178955708,-1.484617893115653,-2.282282011011224,2.254021532283039,-2.029422899293017,.224598632990022,-.5895833464448641,-1.608831929762269,-2.198415276207133,.0320786901212051,.0320786901212051,0,-.8261277190129143,-3.858080835585494,-4.684208554598408,-.0095969481275329
Cory Joseph,josepco01,2022,299,142,-1.434273011062532,.4254046116023061,-1.008868399460226,4.706775086594126,4.513234134976249,9.220009221570376,-.9800283889393991,.759722504676259,-.2203058842631403,.1817824723342656,.1817824723342656,0,-1.557201121613776,.7086991748063732,-.8485019468074025,-.8282361306866712
Georgios Kalaitzakis,kalaige01,2022,60,28,-6.704668431739488,-5.757409179374104,-12.46207761111359,-9.602141128475267,-8.732825158273084,-18.33496628674835,-7.03842714877318,-6.064791930448817,-13.103219079222,-.1482641809072327,-.1482641809072327,0,-3.515901171264471,-7.26381152251451,-10.77971269377898,.2495360841980788
Frank Kaminsky,kaminfr01,2022,82,38,-.9770448369348465,3.544656141074694,2.567611304139847,-2.084893449116947,15.1746408421021,13.08974739298515,-1.052417295042495,4.551843397109018,3.499426102066523,.1220954919781171,.1220954919781171,0,-4.014072625762088,1.578473571053317,-2.435599054708772,.7855164713147457
Enes Kanter,kanteen01,2022,23,10,-9.109856655108283,-6.895068581825891,-16.00492523693417,-18.50523405443057,-17.25240540665958,-35.75763946109015,-9.984117582365871,-7.641353952970926,-17.6254715353368,-.0763050431183498,-.0763050431183498,0,-7.494892493800222,-4.871947425158686,-12.36683991895891,.5509348992630665
Luke Kennard,kennalu01,2022,355,166,3.438959701048292,1.553792302157225,4.992752003205517,-.2504705136677022,12.17845496638126,11.92798445271356,3.278750905571681,2.339143319961035,5.617894225532716,.70394166178578,.70394166178578,0,.4925500226880703,2.311867376210722,2.804417398898792,-.6846194736285685
Corey Kispert,kispeco01,2022,104,51,.098082365062827,-.4196655845790315,-.3215832195162046,21.93602651446301,1.893731115335093,23.8297576297981,1.776444278002173,-.2657842160604118,1.510660061941762,.1099096320946207,.1099096320946207,0,.7150120923001887,-.4927833541138008,.2222287381863878,-.8763829103423356
Maxi Kleber,klebima01,2022,232,113,2.135298009719813,6.494160845000217,8.629458854720029,3.251548468531859,9.594164376249584,12.84571284478144,2.255158958040545,6.857614876363216,9.112773834403761,.6844893737964749,.6844893737964749,0,3.064731786989262,4.641651701200327,7.706383488189589,.0848587952314782
Nathan Knight,knighna01,2022,2,1,-8.936581042446239,-24.82022773495364,-33.75680877739988,29.91171846315669,28.28284100814532,58.19455947130201,-6.185984100617285,-21.5483995343995,-27.73438363501679,-.0122092050106179,-.0122092050106179,0,-9.352810125057662,-12.64373572736787,-21.99654585242553,-4.298841629258641
Kevin Knox II,knoxke01,2022,10,4,-19.92627276101789,-12.66713250888419,-32.59340526990209,-31.93126816945785,-11.11233295481058,-43.04360112426843,-21.27881424803898,-12.55852505087949,-33.83733929891847,-.0642251102135769,-.0642251102135769,0,-24.14802342692535,-9.034759452048176,-33.18278287897353,1.255966721136963
John Konchar,konchjo01,2022,178,83,.9830623885387176,-1.977637453532654,-.9945750649939369,-4.448973192939499,-2.212567917672301,-6.661541110611799,.4034522798905149,-2.00518476441856,-1.601732484528045,.0485412599914644,.0485412599914644,0,2.759214270006091,-1.072027345694952,1.687186924311139,-.1759361617443473
Furkan Korkmaz,korkmfu01,2022,301,144,7.270657579995292,-.9014205386182909,6.369237041377001,7.652036187128425,2.915408296825956,10.56744448395438,7.39333488693819,-.634768241227501,6.758566645710689,.704896083031557,.704896083031557,0,5.191482814048602,-2.389403423958745,2.802079390089856,.9207512434518754
Vit Krejci,krejcvi01,2022,19,9,-10.35443580976868,1.157137677973015,-9.197298131795662,-13.97334322307123,15.02729222842579,1.053949005354555,-10.78259107324295,2.264573044491807,-8.518018028751149,-.026820507958944,-.026820507958944,0,-3.608885605760073,-2.750566843985682,-6.359452449745755,1.288405667752572
Jonathan Kuminga,kuminjo01,2022,15,6,-12.24718260513207,-3.814337418415858,-16.06152002354793,-31.91792158105354,-2.348952409947299,-34.26687399100084,-14.17382173903079,-4.047320061952949,-18.22114180098374,-.0517865168561458,-.0517865168561458,0,-10.95741465660645,-6.600163678227599,-17.55757833483405,9.522262092420492
Kyle Kuzma,kuzmaky01,2022,538,255,-3.643738387028475,.8865315695424247,-2.75720681748605,-6.594888779077678,1.672172723995334,-4.922716055082344,-3.958686116967305,.9537052255806804,-3.004980891386624,-.0331929460716109,-.0331929460716109,0,-4.250388403990961,1.821066920638333,-2.429321483352628,.0604353181580946
Jeremy Lamb,lambje01,2022,276,131,3.063128188701508,-5.006822589850392,-1.943694401148885,8.479465636117052,-5.788055337950803,2.691410298166248,3.531967321039454,-5.203800962390079,-1.671833641350625,.0712367249773635,.0712367249773635,0,4.622144865630601,-2.948830823723182,1.673314041907419,-1.164798907190487
Jock Landale,landajo01,2022,24,11,10.49900122992194,7.7346901408814,18.23369137080334,14.41591013913393,4.102272143135966,18.51818228226989,10.98760080718741,7.62189495436787,18.60949576155528,.1242702173667991,.1242702173667991,0,6.655536494930267,.8238217573596925,7.47935825228996,3.736767190969354
Romeo Langford,langfro01,2022,145,68,-2.715806836428191,-4.7366910728114,-7.452497909239592,-2.188122947901144,-16.73465913960202,-18.92278208750316,-2.727765354431829,-5.76063998016371,-8.488405334595537,-.1999388119222957,-.1999388119222957,0,-1.105820963898083,-3.824057364293202,-4.929878328191285,.4364767309089239
Zach LaVine,lavinza01,2022,508,243,5.418421791366388,-2.350469350344521,3.067952441021867,-2.866619189654323,-2.023593998648086,-4.890213188302409,4.864012244847485,-2.39325510654701,2.470757138300475,.6467252296351332,.6467252296351332,0,2.687693200113546,-2.659213320264976,.0284798798485704,-.0845193271768529
Jake Layman,laymaja01,2022,12,5,-6.788706826654441,-12.39615543609041,-19.18486226274485,-4.697497360280765,-41.13473226294533,-45.83222962322609,-6.78241448750452,-14.73824026332058,-21.5206547508251,-.0481972350973689,-.0481972350973689,0,.822066224065756,-13.89688794497017,-13.07482172090442,.6666238757905503
Damion Lee,leeda03,2022,294,140,.6056287339604072,3.635946976880586,4.241575710840994,-1.752767426624898,2.452794678585923,.7000272519610256,.4519859814589569,3.622978038190959,4.074964019649915,.4779969676051297,.4779969676051297,0,-2.781942596341404,1.746203346601048,-1.035739249740356,-1.984792402792064
Saben Lee,leesa01,2022,57,27,-5.952653162310534,-2.935853705555806,-8.88850686786634,1.406743052835836,6.357838640182552,7.764581693018387,-5.468310727511777,-2.271543730395495,-7.739854457907271,-.0682931662461245,-.0682931662461245,0,-4.457549174048653,-2.37884936280443,-6.836398536853083,-.6582359582764666
Alex Len,lenal01,2022,155,72,-5.874516775910864,-3.191134099985318,-9.065650875896182,-8.953480747855691,2.784087318638787,-6.169393429216903,-6.250185318524344,-2.810274748010351,-9.060460066534695,-.2308995380226418,-.2308995380226418,0,-4.993669230314945,-2.736873088836799,-7.730542319151745,-.4005945865182454
Caris LeVert,leverca01,2022,83,39,.4413859425761384,-5.137330151971153,-4.695944209395015,2.82304406869465,4.049841735929938,6.872885804624588,.6994021060909299,-4.649573917816017,-3.950171811725087,-.023804907229885,-.023804907229885,0,3.16686618350163,-3.68266466763176,-.5157984841301295,-.3237034988707583
Kira Lewis Jr.,lewiski01,2022,236,110,-2.989661314311928,-.7734799369488616,-3.76314125126079,-17.14586398143924,4.636515915132433,-12.5093480663068,-4.091201348545212,-.3792754125223967,-4.470476761067609,-.0977286400415792,-.0977286400415792,0,-3.462211706827536,-1.836781777411471,-5.298993484239007,1.236742284136574
Damian Lillard,lillada01,2022,497,233,1.773416878229833,-2.443996862853215,-.6705799846233818,-7.64312406354307,4.519961305287943,-3.123162758255127,1.111323773100628,-1.969108065818898,-.8577842927182702,.22910156973573,.22910156973573,0,1.426098924927206,-1.967453561923068,-.5413546369958619,1.884907151624656
Nassir Little,littlna01,2022,353,165,1.672367642831097,-1.957614065253436,-.2852464224223394,1.518877275965107,-7.564285026742453,-6.045407750777346,1.672576479961106,-2.408889816433273,-.7363133364721677,.1687187805430539,.1687187805430539,0,1.765650990809579,-1.771159244649683,-.0055082538401037,-.4804713142746098
Kevon Looney,looneke01,2022,218,96,-.747099088872001,.0260134612437577,-.7210856276282434,3.858013512014933,.6733918654475849,4.531405377462518,-.3659000853011944,-.0396670895197362,-.4055671748209306,.1149326321580024,.1149326321580024,0,-3.903726775453772,-.7573203977267791,-4.661047173180551,.0924454275809433
Brook Lopez,lopezbr01,2022,58,28,-1.761819838761844,11.33087304595714,9.569053207195294,4.67845416851904,-11.20437458410797,-6.525920415588931,-1.367988743697761,9.855274173373463,8.487285429675701,.157978616536106,.157978616536106,0,.7388928358967776,9.071670874655915,9.810563710552692,-1.620188703252108
Robin Lopez,lopezro01,2022,118,59,-2.404697147519369,-.7520969962481584,-3.156794143767528,-7.633508237669873,-17.07266447641594,-24.70617271408582,-2.830174453375743,-1.944333571907726,-4.774508025283469,-.0597740666076943,-.0597740666076943,0,-1.912438521365127,-3.730902822796646,-5.643341344161773,-1.951535822659592
Kevin Love,loveke01,2022,311,145,1.609964244199934,-.7895486773185153,.8204155668814189,-3.033454739394497,2.577987704190228,-.4554670352042689,1.300233613143416,-.5659322970929543,.7343013160504619,.2583411198388145,.2583411198388145,0,.7297542154281152,-1.236689520184259,-.5069353047561437,.2276724056380836
Kyle Lowry,lowryky01,2022,413,191,3.018715697525233,3.447071718159872,6.465787415685106,2.832857185969669,4.19630825711493,7.029165443084599,3.064153021356844,3.504642379215816,6.568795400572659,.928124375543662,.928124375543662,0,.7996071706095093,3.84419339490526,4.643800565514769,2.246706889733093
Timothe Luwawu-Cabarrot,luwawti01,2022,28,12,-12.0502817362771,.1216025738295593,-11.92867916244755,-8.162928561711468,-21.06994486447665,-29.23287342618812,-12.03698859588184,-1.446105786730595,-13.48309438261243,-.0672811919120904,-.0672811919120904,0,-5.344805798678232,-5.157941922968466,-10.5027477216467,2.43256644520666
Trey Lyles,lylestr01,2022,251,120,2.613324140294381,-2.804200486467899,-.1908763461735181,2.392374707617622,-4.037500588590126,-1.645125880972503,2.723152661557017,-2.951620486688197,-.2284678251311796,.1556889377461463,.1556889377461463,0,1.595293817006026,-3.419395523113922,-1.824101706107896,.865005077806138
Theo Maledon,maledth01,2022,246,117,-6.250051834777365,-.3119485953689861,-6.562000430146351,4.025902692903636,-.7523330360325877,3.273569656871048,-5.617936895441387,-.3340409852940407,-5.951977880735428,-.1907257017922351,-.1907257017922351,0,-1.751747973928915,-1.742044197102279,-3.493792171031194,-.2192164394543443
Sandro Mamukelashvili,mamuksa01,2022,130,61,-2.699773436479417,-7.180415044165199,-9.880188480644616,-2.656061280595246,-8.226861893994359,-10.8829231745896,-2.794327339136633,-7.431025564539874,-10.22535290367651,-.2302868126498487,-.2302868126498487,0,-.9593341075169884,-8.821352704647284,-9.780686812164273,-1.034686009167582
Terance Mann,mannte01,2022,374,177,1.383891151836961,2.697986794993197,4.081877946830158,3.055682797654424,10.25788398077014,13.31356677842457,1.57937084642194,3.296019750858677,4.875390597280617,.6780754454311343,.6780754454311343,0,-.2623597349710715,4.97165074739999,4.709291012428919,-1.559267444796284
Tre Mann,manntr01,2022,111,53,-2.774933935661275,-7.239539460693803,-10.01447339635508,-5.343476011626243,-3.406669803297246,-8.750145814923489,-2.960196969809969,-7.101099469533761,-10.06129643934373,-.1947018767557004,-.1947018767557004,0,1.1875427553377,-6.690890439146759,-5.503347683809059,-1.546048443230757
Boban Marjanovic,marjabo01,2022,29,15,1.746236581147808,-26.57844205735615,-24.83220547620835,7.268705165068311,-21.43224968566948,-14.16354452060117,2.282447699128666,-26.81139670737233,-24.52894900824366,-.1647242080934213,-.1647242080934213,0,2.832025620990973,-21.78065602814386,-18.94863040715288,-1.192074083284609
Lauri Markkanen,markkla01,2022,510,246,-.1446911127229984,.3061456370950419,.1614545243720435,7.134524194659801,-8.67850156015937,-1.543977365499569,.3998254856164075,-.3546875402439754,.045137945372432,.3453283337863665,.3453283337863665,0,-.3244715350254365,.9418040692718036,.6173325342463671,-1.59363550626838
Naji Marshall,marshna01,2022,236,109,-4.976855204097803,2.514220789530414,-2.462634414567388,-8.756309863401947,8.577872995025027,-.1784368683769202,-5.372928864411552,3.009284235258685,-2.363644629152867,.0217748936634859,.0217748936634859,0,-4.937447377733343,2.8571652521383,-2.080282125595044,1.370330944794918
Caleb Martin,martica02,2022,108,52,-.6820167865659312,-1.683437818399439,-2.36545460496537,4.958840079438956,-2.169643479418486,2.789196600020471,-.2949652084579673,-1.836170192029736,-2.131135400487704,.0164982435168531,.0164982435168531,0,-1.973003638241162,-1.677224139664315,-3.650227777905476,.4934513324807867
Cody Martin,martico01,2022,429,197,2.522514956927481,.258924727354382,2.781439684281863,7.511438053096744,-6.538741636752491,.9726964163442542,2.927091525179399,-.2191646011288091,2.70792692405059,.5480623324290476,.5480623324290476,0,3.240282907153083,.1596629269140538,3.399945834067137,-.0948391615904335
Kelan Martin,martike03,2022,27,13,14.6875666723998,-11.48228162074107,3.205285051658725,6.158748837090005,-30.90775692527222,-24.74900808818222,14.33472447574277,-13.25608277412007,1.078641701622699,.0256509191538853,.0256509191538853,0,12.21228601068623,-9.531983562023511,2.680302448662722,1.031432303447367
Kenyon Martin Jr.,martike04,2022,179,80,4.120524385553406,-.7060693128624922,3.414455072690913,7.045985670578855,6.84893882807638,13.89492449865524,4.451314254631148,-.0528256307654942,4.398488623865654,.290245067542017,.290245067542017,0,2.350189446275013,-4.497354156623619,-2.147164710348606,-.533451625859768
Tyrese Maxey,maxeyty01,2022,443,221,-1.520865572336293,-3.16661843359591,-4.687484005932204,8.058876529556636,-2.589772819259703,5.469103710296934,-.8911643919881052,-3.191769202917234,-4.082933594905339,-.1473528501737915,-.1473528501737915,0,-2.515447181984533,-2.864552165709384,-5.379999347693918,-1.993760199755485
Skylar Mays,mayssk01,2022,28,12,11.50068258770274,-1.936783731468703,9.563898856234029,-8.162928561711468,-21.06994486447665,-29.23287342618812,10.28011487894053,-3.413018485949253,6.86709639299128,.0597288669252544,.0597288669252544,0,9.873525222559859,-2.174302637574528,7.699222584985331,1.469397567364151
Miles McBride,mcbrimi01,2022,8,3,-38.24917893258088,-7.248389431600567,-45.49756836418144,-67.10629265090961,9.481196250214907,-57.6250964006947,-41.36912127190386,-6.400323619480139,-47.769444891384,-.0722822526579135,-.0722822526579135,0,-31.27507927734102,-8.964747557102859,-40.23982683444387,4.991057115880361
CJ McCollum,mccolcj01,2022,510,240,2.641965647001284,2.379650924600643,5.021616571601927,7.787049019400643,-11.58867897128826,-3.801629951887616,3.084008930212833,1.404195304666984,4.488204234879817,.8884398655364556,.8884398655364556,0,3.575690955399189,2.21895265332767,5.794643608726858,.2455747371332342
T.J. McConnell,mccontj01,2022,439,204,-.7509874069969792,-1.807530742827101,-2.558518149824081,-2.193108819004118,-7.046486614573238,-9.239595433577357,-.9077649612211155,-2.217905358344887,-3.125670319566002,-.03907717169644,-.03907717169644,0,.3957761825010891,.6993886880562853,1.095164870557374,-.0596614691866638
Jalen McDaniels,mcdanja01,2022,173,79,3.243452051495919,-4.914666012156252,-1.671213960660332,-4.595856735857557,-3.389073691030265,-7.984930426887821,2.706781214261362,-4.879595878030767,-2.172814663769405,.0230718324141622,.0230718324141622,0,2.179345515152416,-3.134286115247449,-.9549406000950325,-.8412529080643925
Jaden McDaniels,mcdanja02,2022,336,159,-5.288216709533499,5.353047994773823,.0648312852403237,-2.858904674925569,15.63424239621182,12.77533772128626,-5.201380837977083,6.198206596960823,.9968257589837409,.3033343057878065,.3033343057878065,0,-5.649776297323341,5.412659277000115,-.2371170203232262,-.2061351527098171
Doug McDermott,mcderdo01,2022,232,103,.1280930864755998,-7.217393905426862,-7.089300818951262,-4.127695347419025,.7310272750662206,-3.396668072352805,-.1601271118290795,-6.808350505284806,-6.968477617113885,-.2218776113230636,-.2218776113230636,0,-.4302281746982086,-7.461691698475236,-7.891919873173444,.0892006738811055
JaVale McGee,mcgeeja01,2022,196,91,-3.952076055783082,-8.55711868419823,-12.50919473998131,-7.517577188212999,-9.21546982358281,-16.73304701179581,-4.312822402800432,-8.819930078378356,-13.13275248117879,-.4853189003786584,-.4853189003786584,0,-5.382994351461382,-10.16101885563729,-15.54401320709867,.6903851259898932
Rodney McGruder,mcgruro01,2022,44,20,-4.384332039591451,6.469953505714225,2.085621466122774,-5.668444772441199,24.56273570836913,18.89429093592793,-4.554306318064675,7.979113221060984,3.424806902996309,.0626503948034386,.0626503948034386,0,-4.702029888647563,1.379024536361283,-3.32300535228628,-.5778286132661707
JaQuori McLaughlin,mclauja01,2022,4,2,20.06127702289529,4.853930250780902,24.9152072736762,-17.41722990910778,14.09641552995435,-3.320814379153431,17.64444273401067,5.760702242718962,23.40514497672963,.0255501778081418,.0255501778081418,0,13.80556541856496,-1.644844711397559,12.1607207071674,-4.346455397305091
Jordan McLaughlin,mclaujo01,2022,151,71,-3.901274258239404,-2.538631793026449,-6.439906051265854,-1.014823099980648,-8.701373253665926,-9.716196353646573,-3.753496462155121,-3.064908505450071,-6.818404967605191,-.1454329630231047,-.1454329630231047,0,-4.549701852875272,-2.475239464156131,-7.024941317031404,-1.342419793915527
Ben McLemore,mclembe01,2022,42,17,1.011920670140779,-8.817721654240025,-7.805800984099245,-21.62602713729184,12.60955085654999,-9.01647628074185,-.6544112337122237,-7.402349750241966,-8.05676098395419,-.0470690842344686,-.0470690842344686,0,2.081455453833122,-10.56994716950461,-8.488491715671485,2.305292282023066
De'Anthony Melton,meltode01,2022,437,204,1.807790817599751,1.556560305709696,3.364351123309446,5.179514468213187,3.031808469439982,8.211322937653168,2.079999586480346,1.727151712247674,3.80715129872802,.6877189607160588,.6877189607160588,0,7.057023580781828,2.210547040802897,9.267570621584724,.783088691758508
Sam Merrill,merrisa01,2022,59,28,-6.741770868843215,-6.267272104082444,-13.00904297292566,-9.960629999886978,3.330998274297937,-6.62963172558904,-7.103532625324043,-5.651672960162413,-12.75520558548646,-.1454210550486794,-.1454210550486794,0,.4186392267204003,-7.166233944260124,-6.747594717539723,1.775467462032994
